[[-0.002332306, 1.4106855, -0.11796548, -0.018047301, 0.002680145, 0.02644663, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.055795003, 0.6920387, 0.23253234, -1.3040379, -0.7220535, -0.6775283, 0.0, 0.0], [0, 1, 0], -118.15292562812454]
[[0.057814978, 0.66251767, 0.22588119, -1.3264695, -0.753866, -0.63624996, 0.0, 0.0], [0, 1, 0], -120.53494693422309]
[[0.059782505, 0.63248736, 0.21827678, -1.3485054, -0.78336537, -0.58998656, 0.0, 0.0], [0, 1, 0], -122.59121694594631]
[[0.06170235, 0.6019328, 0.21146922, -1.3712317, -0.8108441, -0.54957515, 0.0, 0.0], [0, 1, 0], -124.48567633808639]
[[0.06358099, 0.57086104, 0.20540461, -1.3935624, -0.8362951, -0.50902045, 0.0, 0.0], [0, 1, 0], -126.10884400630698]
[[0.06539974, 0.5392869, 0.19720234, -1.4148484, -0.85913426, -0.45678315, 0.0, 0.0], [0, 1, 0], -127.29811130098099]
[[0.06718321, 0.5072016, 0.19194476, -1.4367272, -0.87991357, -0.41558632, 0.0, 0.0], [0, 1, 0], -128.34209890880737]
[[0.068907455, 0.47461718, 0.18399562, -1.4576778, -0.89801353, -0.36199945, 0.0, 0.0], [0, 1, 0], -128.9534665124988]
[[0.07057734, 0.4415331, 0.1767014, -1.4786359, -0.9135163, -0.3100551, 0.0, 0.0], [0, 1, 0], -129.27946902401322]
[[0.072198674, 0.4079554, 0.17005864, -1.4992619, -0.9263995, -0.25766462, 0.0, 0.0], [0, 1, 0], -129.2853669928799]
[[0.07376699, 0.37386826, 0.16315427, -1.5206484, -0.93685824, -0.20917447, 0.0, 0.0], [0, 1, 0], -129.08937730880155]
[[0.075290106, 0.3392772, 0.15711537, -1.5417722, -0.9449142, -0.16111916, 0.0, 0.0], [0, 1, 0], -128.6085450246753]
[[0.07677965, 0.30416423, 0.15258344, -1.5639507, -0.9510649, -0.12301173, 0.0, 0.0], [0, 1, 0], -128.0329830770304]
[[0.07821093, 0.26855472, 0.14514226, -1.5845246, -0.9544779, -0.068260916, 0.0, 0.0], [0, 1, 0], -126.98312769245311]
[[0.079600334, 0.23242028, 0.13976778, -1.6067597, -0.9559038, -0.028518524, 0.0, 0.0], [0, 1, 0], -125.91878699142791]
[[0.08094349, 0.19577101, 0.13384488, -1.6284118, -0.9550994, 0.016088597, 0.0, 0.0], [0, 1, 0], -124.59305535000655]
[[0.082238, 0.15863258, 0.12738454, -1.6486542, -0.95156765, 0.070635654, 0.0, 0.0], [0, 1, 0], -122.92015603805669]
[[0.08348866, 0.12097701, 0.12171266, -1.6704603, -0.9458826, 0.11370102, 0.0, 0.0], [0, 1, 0], -121.34437899818514]
[[0.08470039, 0.08280309, 0.11656009, -1.6923864, -0.93814236, 0.15480538, 0.0, 0.0], [0, 1, 0], -119.89718388323416]
[[0.085874364, 0.04409431, 0.11169229, -1.7152464, -0.92866695, 0.18950866, 1.0, 0.0], [0, 1, 0], -109.03630742841855]
[[0.087058544, 0.0057485555, 0.10974808, -1.7160889, -0.9205256, 0.19048694, 1.0, 0.0], [0, 1, 0], -107.39518275929095]
---
[[-0.0067213057, 1.4113533, -0.3445251, -0.0030000312, 0.009180594, 0.10631625, 0.0, 0.0], [0, 1, 0], 0.0]
[[-0.010178757, 1.4106888, -0.35279077, -0.029599963, 0.016146652, 0.13933423, 0.0, 0.0], [0, 1, 0], -1.6114335580646457]
[[-0.013708401, 1.4094162, -0.3618422, -0.05668061, 0.024924636, 0.17557591, 0.0, 0.0], [0, 1, 0], -3.6173972787546775]
[[-0.017324353, 1.4075389, -0.3726588, -0.083652385, 0.03586677, 0.21886286, 0.0, 0.0], [0, 1, 0], -6.125649389870315]
[[-0.021020317, 1.4050589, -0.38267645, -0.11059026, 0.048810907, 0.25890642, 0.0, 0.0], [0, 1, 0], -8.847472407689901]
[[-0.024790382, 1.4019741, -0.39195687, -0.1376582, 0.06361051, 0.29601914, 0.0, 0.0], [0, 0, 0], -11.764307816712993]
[[-0.02856102, 1.3982921, -0.39199957, -0.16434254, 0.078407206, 0.2959614, 0.0, 0.0], [0, 0, 0], -13.845827148354964]
[[-0.03233242, 1.3940132, -0.3920416, -0.1910275, 0.09320178, 0.29591876, 0.0, 0.0], [0, 0, 0], -16.010732075600338]
[[-0.0361043, 1.389137, -0.3920831, -0.21771291, 0.107993856, 0.2958689, 0.0, 0.0], [0, 0, 0], -18.248498831035384]
[[-0.039876938, 1.3836637, -0.39212415, -0.24439913, 0.12278342, 0.2958186, 0.0, 0.0], [0, 0, 0], -20.548572835591436]
[[-0.04365015, 1.3775933, -0.39216456, -0.27108583, 0.13757047, 0.2957685, 0.0, 0.0], [0, 0, 0], -22.900653776717085]
[[-0.04742422, 1.3709257, -0.39220434, -0.2977732, 0.15235503, 0.2957186, 0.0, 0.0], [0, 0, 0], -25.294853235236268]
[[-0.051199056, 1.3636609, -0.39224353, -0.32446116, 0.16713713, 0.2956689, 0.0, 0.0], [0, 0, 0], -27.72189508993059]
[[-0.054974653, 1.355799, -0.39228207, -0.35114977, 0.18191676, 0.2956193, 0.0, 0.0], [0, 0, 0], -30.17314456518192]
[[-0.05875101, 1.3473395, -0.39231998, -0.37783897, 0.1966939, 0.2955699, 0.0, 0.0], [0, 0, 0], -32.64065139880122]
[[-0.06252823, 1.3382828, -0.3923572, -0.40452874, 0.21146859, 0.29552063, 0.0, 0.0], [0, 0, 1], -35.11724398366882]
[[-0.06623383, 1.3286428, -0.38331696, -0.4303206, 0.22439134, 0.25847828, 0.0, 0.0], [0, 0, 1], -36.76838670514808]
[[-0.06984701, 1.3184247, -0.37170666, -0.45575598, 0.23493347, 0.21086125, 0.0, 0.0], [0, 0, 1], -38.033405924701036]
[[-0.073373124, 1.3076478, -0.3606647, -0.48027742, 0.24312763, 0.16389814, 0.0, 0.0], [0, 0, 1], -39.07651231609835]
[[-0.07683039, 1.2962966, -0.35197997, -0.5055446, 0.24950005, 0.12745978, 0.0, 0.0], [0, 0, 1], -40.169087969218985]
[[-0.08021478, 1.2843678, -0.34281227, -0.53091604, 0.25396731, 0.08935328, 0.0, 0.0], [0, 0, 1], -41.072428365932744]
[[-0.083540246, 1.2718558, -0.33542424, -0.5565904, 0.2569051, 0.05876144, 0.0, 0.0], [0, 0, 1], -41.95614392876555]
[[-0.086792275, 1.2587816, -0.32613203, -0.58124804, 0.2578475, 0.018849147, 0.0, 0.0], [0, 0, 1], -42.46213891910147]
[[-0.08998394, 1.2451277, -0.31853312, -0.606729, 0.2572038, -0.012875214, 0.0, 0.0], [0, 0, 1], -42.96521746015687]
[[-0.09310083, 1.2308906, -0.3091656, -0.6323171, 0.2546244, -0.05158771, 0.0, 0.0], [0, 0, 1], -43.199526200935104]
[[-0.09615441, 1.2160769, -0.3011886, -0.65767413, 0.2503744, -0.08500012, 0.0, 0.0], [0, 0, 1], -43.30187276115597]
[[-0.09914837, 1.2006782, -0.29370987, -0.6834232, 0.24458763, -0.11573565, 0.0, 0.0], [0, 0, 1], -43.29278899980971]
[[-0.10204792, 1.1847223, -0.28177673, -0.7078141, 0.2362738, -0.16627666, 0.0, 0.0], [0, 0, 1], -42.72340406633398]
[[-0.104886815, 1.1681952, -0.27408618, -0.73299706, 0.22633123, -0.19885157, 0.0, 0.0], [0, 0, 1], -42.21025856458345]
[[-0.10763721, 1.1510901, -0.2629598, -0.7584165, 0.21411167, -0.24439159, 0.0, 0.0], [0, 0, 1], -41.35452882485816]
[[-0.11031075, 1.1334031, -0.25328374, -0.78411424, 0.19992091, -0.28381544, 0.0, 0.0], [0, 0, 1], -40.35985455280615]
[[-0.11291351, 1.1151351, -0.24434781, -0.80983967, 0.18390569, -0.3203045, 0.0, 0.0], [0, 0, 1], -39.18542380012601]
[[-0.115433596, 1.0962906, -0.2339075, -0.83538634, 0.16575761, -0.36296162, 0.0, 0.0], [0, 0, 1], -37.713611212453024]
[[-0.11785927, 1.0768642, -0.22199193, -0.8612254, 0.14520468, -0.4110588, 0.0, 0.0], [0, 0, 1], -35.9687322448596]
[[-0.12022495, 1.056862, -0.21437006, -0.88696516, 0.12309102, -0.44227368, 0.0, 0.0], [0, 0, 1], -34.13841524490544]
[[-0.12251119, 1.0362818, -0.20431988, -0.9128479, 0.09894402, -0.4829403, 0.0, 0.0], [0, 0, 1], -32.02889699554921]
[[-0.12470417, 1.0151137, -0.19254981, -0.9392464, 0.0724423, -0.5300348, 0.0, 0.0], [0, 0, 1], -29.667909863222057]
[[-0.12682457, 0.9933529, -0.18338743, -0.9660103, 0.044114433, -0.56655777, 0.0, 0.0], [0, 0, 1], -27.180589220542593]
[[-0.12885427, 0.9710132, -0.17195906, -0.99224484, 0.013494526, -0.6123986, 0.0, 0.0], [0, 0, 1], -24.33669379178786]
[[-0.13079205, 0.9480872, -0.16042602, -1.0189618, -0.019432262, -0.6585366, 0.0, 0.0], [0, 0, 0], -25.162379351037593]
[[-0.13272962, 0.9245756, -0.16042623, -1.0457194, -0.05235662, -0.65848744, 0.0, 0.0], [0, 0, 0], -28.797614774825966]
[[-0.13466664, 0.90047854, -0.16043092, -1.0724769, -0.0852785, -0.6584382, 0.0, 0.0], [0, 0, 1], -32.379273186633036]
[[-0.13652182, 0.875777, -0.1502718, -1.1002303, -0.120259024, -0.69961077, 0.0, 0.0], [0, 0, 1], -36.09700877591245]
[[-0.13831568, 0.8504694, -0.14271858, -1.1281457, -0.1567935, -0.7306901, 0.0, 0.0], [0, 0, 0], -39.97861988869675]
[[-0.14010763, 0.8245793, -0.14274149, -1.1549232, -0.19332463, -0.73062295, 0.0, 0.0], [0, 0, 1], -43.76450450930846]
[[-0.14183016, 0.7980928, -0.13437125, -1.1825669, -0.23156594, -0.76482713, 0.0, 0.0], [0, 0, 1], -47.68515156634958]
[[-0.14347582, 0.7709949, -0.12510765, -1.2110585, -0.27176455, -0.8039726, 0.0, 0.0], [0, 0, 0], -51.83110449363655]
[[-0.14511767, 0.74331766, -0.12515792, -1.2378564, -0.31195867, -0.80388325, 0.0, 0.0], [0, 0, 1], -55.828898663393794]
[[-0.14667454, 0.71503216, -0.11515862, -1.2664185, -0.35426977, -0.846223, 0.0, 0.0], [0, 0, 1], -60.09459865320897]
[[-0.14817095, 0.68613166, -0.108256, -1.2952933, -0.39815697, -0.8777444, 0.0, 0.0], [0, 0, 0], -64.53263284325824]
[[-0.14966078, 0.65665483, -0.1083446, -1.3221103, -0.4420383, -0.87762797, 0.0, 0.0], [0, 0, 1], -68.7486141096508]
[[-0.15106516, 0.62654185, -0.09855981, -1.352286, -0.4882462, -0.9241601, 0.0, 0.0], [0, 0, 1], -73.43272849126181]
[[-0.15238619, 0.5957991, -0.08927368, -1.3823086, -0.5366772, -0.9686202, 0.0, 0.0], [0, 0, 1], -78.2855566809017]
[[-0.15362081, 0.56440645, -0.07975651, -1.4134829, -0.5876008, -1.0184753, 0.0, 0.0], [0, 0, 1], -83.45833040640404]
[[-0.15477562, 0.5323712, -0.07135425, -1.444412, -0.64079887, -1.0639632, 0.0, 0.0], [0, 0, 1], -88.79978613978018]
[[-0.15585575, 0.4996864, -0.063829035, -1.4757855, -0.69624686, -1.1089628, 0.0, 0.0], [0, 0, 1], -94.37524843813667]
[[-0.15687475, 0.46637428, -0.05848276, -1.5060235, -0.75335747, -1.142215, 0.0, 0.0], [0, 0, 1], -99.9779461225095]
[[-0.157829, 0.43243742, -0.053081106, -1.536214, -0.81214106, -1.1756747, 0.0, 0.0], [0, 0, 1], -105.71227854727219]
[[-0.15871468, 0.39785266, -0.047375146, -1.5676899, -0.8730006, -1.2171953, 0.0, 0.0], [0, 0, 1], -111.75603086863175]
[[-0.15952845, 0.36260748, -0.041679043, -1.5999018, -0.9361669, -1.2633293, 0.0, 0.0], [0, 0, 1], -118.08717487468344]
[[-0.16027622, 0.3267181, -0.037265144, -1.6312188, -1.0012375, -1.3014143, 0.0, 0.0], [0, 0, 1], -124.5207550980971]
[[-0.16094732, 0.29015702, -0.031959027, -1.6640984, -1.0688205, -1.3516607, 0.0, 0.0], [0, 0, 1], -131.37434454324958]
[[-0.16154929, 0.25295377, -0.028322095, -1.6952229, -1.1381899, -1.3873916, 0.0, 0.0], [0, 0, 1], -138.2800828001142]
[[-0.162074, 0.21504873, -0.023904748, -1.7296786, -1.2105589, -1.4473851, 0.0, 0.0], [0, 0, 1], -145.8998665665836]
[[-0.16252212, 0.17644909, -0.020410392, -1.7635956, -1.2856916, -1.502659, 0.0, 0.0], [0, 1, 1], -153.89082511187866]
[[-0.1629223, 0.13727003, -0.021085208, -1.7904142, -1.3607953, -1.5020764, 0.0, 0.0], [0, 1, 1], -161.39870914486823]
[[-0.16327333, 0.097506106, -0.021775015, -1.8171985, -1.4358697, -1.5014946, 0.0, 0.0], [0, 1, 0], -169.29832067379743]
[[-0.1635788, 0.05725859, -0.02303207, -1.8375844, -1.5085207, -1.4530244, 0.0, 0.0], [0, 1, 0], -176.94719852523403]
[[-0.1638505, 0.016509328, -0.024980174, -1.8586549, -1.579005, -1.4096893, 1.0, 0.0], [0, 1, 0], -175.27197806501573]
---
[[0.0102209095, 1.4128424, 0.5169126, 0.029857593, -0.01170854, -0.11588303, 0.0, 0.0], [0, 1, 1], 0.0]
[[0.01533165, 1.4129157, 0.5169305, 0.0032018023, -0.01749877, -0.1158153, 0.0, 0.0], [0, 1, 1], -0.5076080774001355]
[[0.02044258, 1.4123895, 0.5169476, -0.02347185, -0.023288246, -0.115800284, 0.0, 0.0], [0, 0, 1], -1.0943770749094597]
[[0.025641728, 1.4112504, 0.52800786, -0.0507708, -0.03129636, -0.1601772, 0.0, 0.0], [0, 0, 1], -3.1160786640351135]
[[0.03093872, 1.4095101, 0.5402726, -0.07758824, -0.041757338, -0.20923913, 0.0, 0.0], [0, 0, 1], -5.5660298742857295]
[[0.03631153, 1.4071704, 0.5497588, -0.10437988, -0.054111782, -0.2471118, 0.0, 0.0], [0, 0, 0], -7.986864932235843]
[[0.041684724, 1.4042327, 0.54979545, -0.1310595, -0.0664639, -0.24706519, 0.0, 0.0], [0, 0, 0], -9.505360089768114]
[[0.047058392, 1.400697, 0.54983115, -0.15773948, -0.07881437, -0.24703202, 0.0, 0.0], [0, 0, 0], -11.085013794854884]
[[0.052432634, 1.3965634, 0.5498662, -0.18441957, -0.091162816, -0.24699154, 0.0, 0.0], [0, 0, 0], -12.721655767159458]
[[0.05780735, 1.3918318, 0.54990107, -0.21110043, -0.10350922, -0.24695066, 0.0, 0.0], [0, 0, 0], -14.410731727803235]
[[0.06318264, 1.386502, 0.5499356, -0.23778178, -0.11585358, -0.2469099, 0.0, 0.0], [0, 0, 0], -16.147292544861724]
[[0.06855841, 1.3805742, 0.54996973, -0.26446357, -0.12819591, -0.24686933, 0.0, 0.0], [0, 0, 0], -17.926139095398977]
[[0.07393475, 1.3740485, 0.55000347, -0.29114547, -0.14053623, -0.24682887, 0.0, 0.0], [0, 0, 0], -19.742016178577014]
[[0.07931175, 1.3669246, 0.55003685, -0.31782785, -0.15287454, -0.24678847, 0.0, 0.0], [0, 0, 0], -21.589598535068685]
[[0.08468924, 1.3592026, 0.5500698, -0.34451067, -0.16521084, -0.24674825, 0.0, 0.0], [0, 0, 0], -23.46360943164444]
[[0.09006729, 1.3508826, 0.55010235, -0.37119395, -0.17754513, -0.24670824, 0.0, 0.0], [0, 0, 0], -25.3589411717312]
[[0.09544601, 1.3419644, 0.5501344, -0.39787766, -0.18987744, -0.24666834, 0.0, 0.0], [0, 0, 0], -27.270603608077064]
[[0.10082531, 1.332448, 0.5501661, -0.4245618, -0.20220773, -0.24662852, 0.0, 0.0], [0, 0, 0], -29.19385090112456]
[[0.10620527, 1.3223336, 0.55019724, -0.45124635, -0.21453606, -0.2465888, 0.0, 0.0], [0, 0, 0], -31.124170253323765]
[[0.1115859, 1.3116211, 0.550228, -0.47793135, -0.22686242, -0.24654937, 0.0, 0.0], [0, 0, 0], -33.05730042822984]
[[0.1169672, 1.3003104, 0.5502582, -0.5046168, -0.23918684, -0.24651015, 0.0, 0.0], [0, 0, 0], -34.98923961351454]
[[0.122349165, 1.2884014, 0.5502879, -0.5313026, -0.2515093, -0.246471, 0.0, 0.0], [0, 0, 0], -36.91625628689616]
[[0.12773189, 1.275894, 0.55031717, -0.55798876, -0.2638298, -0.24643202, 0.0, 0.0], [0, 0, 0], -38.834896163369876]
[[0.13311529, 1.2627888, 0.55034584, -0.5846754, -0.27614838, -0.24639325, 0.0, 0.0], [0, 0, 0], -40.74199391705989]
[[0.13849525, 1.2490646, 0.549981, -0.61227965, -0.2884663, -0.24635777, 0.0, 0.0], [0, 0, 0], -42.6745568238714]
[[0.1438756, 1.2347423, 0.5499756, -0.6389585, -0.30078405, -0.24635503, 0.0, 0.0], [0, 0, 0], -44.547298940032135]
[[0.14925642, 1.2198217, 0.54997003, -0.6656373, -0.3131017, -0.2463524, 0.0, 0.0], [0, 0, 0], -46.400555165928665]
[[0.15463753, 1.2043033, 0.54996425, -0.69231606, -0.3254192, -0.24634984, 0.0, 0.0], [0, 0, 0], -48.23210039293599]
[[0.16001911, 1.1881866, 0.5499582, -0.7189948, -0.33773655, -0.24634723, 0.0, 0.0], [0, 0, 0], -50.03993631589009]
[[0.16540118, 1.1714721, 0.549952, -0.74567336, -0.35005382, -0.24634545, 0.0, 0.0], [0, 0, 0], -51.82224956724161]
[[0.17078371, 1.1541593, 0.54994553, -0.7723519, -0.362371, -0.24634357, 0.0, 0.0], [0, 0, 0], -53.57744013564053]
[[0.17616662, 1.1362484, 0.54993886, -0.7990304, -0.3746881, -0.24634199, 0.0, 0.0], [0, 0, 0], -55.30408834009734]
[[0.18155022, 1.1177393, 0.549932, -0.8257089, -0.3870051, -0.24633956, 0.0, 0.0], [0, 0, 0], -57.00094144553549]
[[0.18693419, 1.0986321, 0.5499249, -0.8523873, -0.39932194, -0.24633698, 0.0, 0.0], [0, 0, 0], -58.666934240942]
[[0.19231872, 1.0789268, 0.5499176, -0.87906563, -0.41163868, -0.24633439, 0.0, 0.0], [0, 0, 0], -60.30117910076001]
[[0.19770375, 1.0586234, 0.54991007, -0.9057439, -0.42395526, -0.24633178, 0.0, 0.0], [0, 0, 0], -61.90293998160848]
[[0.20308933, 1.0377219, 0.5499023, -0.9324221, -0.43627173, -0.24632923, 0.0, 0.0], [0, 0, 0], -63.47165937135048]
[[0.2084755, 1.0162222, 0.54989433, -0.9591003, -0.44858807, -0.24632666, 0.0, 0.0], [0, 0, 0], -65.00693134292095]
[[0.21386233, 0.99412423, 0.54988617, -0.9857784, -0.46090427, -0.24632406, 0.0, 0.0], [0, 0, 0], -66.50853184173627]
[[0.21924973, 0.97142804, 0.54987776, -1.0124564, -0.47322038, -0.24632151, 0.0, 0.0], [0, 0, 0], -67.97641693104163]
[[0.2246377, 0.9481336, 0.5498692, -1.0391344, -0.48553634, -0.24631898, 0.0, 0.0], [0, 0, 0], -69.41072335736737]
[[0.23002633, 0.924241, 0.5498604, -1.0658122, -0.49785218, -0.24631636, 0.0, 0.0], [0, 0, 0], -70.81180890506454]
[[0.23541555, 0.89975023, 0.5498514, -1.0924901, -0.51016784, -0.24631342, 0.0, 0.0], [0, 0, 0], -72.18020800376564]
[[0.24080554, 0.8746611, 0.54984224, -1.1191678, -0.52248335, -0.24631009, 0.0, 0.0], [0, 0, 1], -73.51668781396438]
[[0.24626713, 0.84892386, 0.5587777, -1.148795, -0.5369067, -0.28846732, 0.0, 0.0], [0, 0, 1], -75.71501991182188]
[[0.25178108, 0.8225438, 0.5652983, -1.1780504, -0.5529515, -0.3208955, 0.0, 0.0], [0, 0, 1], -77.89674296918832]
[[0.25735092, 0.79552275, 0.57219064, -1.2073091, -0.57068384, -0.3546461, 0.0, 0.0], [0, 0, 1], -80.22732914824323]
[[0.262973, 0.7678432, 0.5787804, -1.2374287, -0.5902303, -0.39093032, 0.0, 0.0], [0, 0, 1], -82.76903037769699]
[[0.26865387, 0.7395095, 0.58601826, -1.2674567, -0.61168593, -0.42911464, 0.0, 0.0], [0, 0, 1], -85.48959108001841]
[[0.2743883, 0.7105193, 0.5926324, -1.297617, -0.63498193, -0.46591982, 0.0, 0.0], [0, 0, 1], -88.35226226482047]
[[0.2801939, 0.6808638, 0.6012815, -1.328448, -0.6606026, -0.51241374, 0.0, 0.0], [0, 0, 1], -91.56927539610533]
[[0.28605366, 0.650568, 0.60758, -1.357959, -0.6878746, -0.5454408, 0.0, 0.0], [0, 1, 1], -94.71768921943243]
[[0.2919175, 0.61968, 0.6075216, -1.3846743, -0.71514523, -0.54541284, 0.0, 0.0], [0, 1, 0], -97.31653160078866]
[[0.2977152, 0.5882905, 0.59839594, -1.406117, -0.7397384, -0.491863, 0.0, 0.0], [0, 1, 0], -98.8459443425231]
[[0.3034522, 0.5563933, 0.59008306, -1.4278266, -0.7618369, -0.44196853, 0.0, 0.0], [0, 1, 0], -100.20941239778966]
[[0.30913123, 0.52397346, 0.58233833, -1.4502257, -0.7816986, -0.39723426, 0.0, 0.0], [0, 1, 0], -101.46806193478423]
[[0.3147603, 0.49102408, 0.57565296, -1.4729913, -0.79957074, -0.35744262, 0.0, 0.0], [0, 1, 0], -102.6437274202616]
[[0.32034367, 0.4575373, 0.56960416, -1.4961404, -0.8156451, -0.32148683, 0.0, 0.0], [0, 1, 0], -103.7518545707646]
[[0.32588083, 0.42354143, 0.56323856, -1.5177568, -0.8294555, -0.2762076, 0.0, 0.0], [0, 1, 0], -104.54912535024806]
[[0.33136693, 0.38904285, 0.55633605, -1.5389508, -0.84080714, -0.22703306, 0.0, 0.0], [0, 1, 0], -105.13043973571374]
[[0.33680716, 0.35402864, 0.55021673, -1.560828, -0.84999317, -0.18372104, 0.0, 0.0], [0, 1, 0], -105.69465680626189]
[[0.34220257, 0.31849295, 0.54427654, -1.582989, -0.8571156, -0.14244899, 0.0, 0.0], [0, 1, 0], -106.2181311961447]
[[0.34755144, 0.28242338, 0.53834486, -1.6057688, -0.86235124, -0.10471258, 0.0, 0.0], [0, 1, 0], -106.77310074523331]
[[0.35284376, 0.245849, 0.5310092, -1.6269135, -0.8650478, -0.05393056, 0.0, 0.0], [0, 1, 0], -107.07119035857383]
[[0.3581007, 0.2087499, 0.52625144, -1.6492817, -0.8658906, -0.016855735, 0.0, 0.0], [0, 1, 0], -107.61363842476624]
[[0.36331025, 0.17112137, 0.52021325, -1.6717987, -0.8647568, 0.022675736, 0.0, 0.0], [0, 0, 0], -108.20539113718249]
[[0.36851978, 0.1328928, 0.52021307, -1.6984655, -0.8636231, 0.022674963, 0.0, 0.0], [0, 0, 0], -109.65564881140207]
[[0.37372932, 0.09406422, 0.52021295, -1.7251322, -0.86248934, 0.022675285, 1.0, 0.0], [0, 0, 0], -101.45732884573303]
[[0.3789195, 0.05545443, 0.51972735, -1.7348076, -0.8692635, -0.08307194, 1.0, 0.0], [0, 0, 0], -102.80442854786705]
---
[[0.0025643348, 1.3891928, 0.12968391, -0.4956445, -0.0029326768, -0.029075852, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.00384655, 1.3774402, 0.12968853, -0.52234733, -0.0043853223, -0.02905574, 0.0, 0.0], [0, 0, 0], -1.5579750838135737]
[[0.005128765, 1.3650875, 0.12969285, -0.5490207, -0.0058377725, -0.029051762, 0.0, 0.0], [0, 0, 0], -3.06087411303767]
[[0.0064110756, 1.3521346, 0.12969716, -0.57569027, -0.0072900015, -0.029047227, 0.0, 0.0], [0, 0, 0], -4.510169236627064]
[[0.0076932907, 1.3385817, 0.12970147, -0.6023585, -0.00874198, -0.029042577, 0.0, 0.0], [0, 0, 0], -5.905258216086736]
[[0.008975697, 1.3244288, 0.12970576, -0.62902695, -0.010193808, -0.029038915, 0.0, 0.0], [0, 0, 0], -7.245610283038673]
[[0.010258103, 1.3096759, 0.12970999, -0.6556954, -0.011645347, -0.02903361, 0.0, 0.0], [0, 0, 0], -8.530605036650059]
[[0.011540604, 1.294323, 0.12971428, -0.6823639, -0.013096714, -0.029030044, 0.0, 0.0], [0, 0, 0], -9.759738041570188]
[[0.012823105, 1.27837, 0.12971851, -0.7090325, -0.014547876, -0.029025976, 0.0, 0.0], [0, 0, 0], -10.932582726258147]
[[0.014105606, 1.261817, 0.12972274, -0.7357012, -0.01599879, -0.029021408, 0.0, 0.0], [0, 0, 0], -12.048766012824501]
[[0.015388107, 1.2446642, 0.12972696, -0.76236975, -0.017449513, -0.029016927, 0.0, 0.0], [0, 0, 0], -13.10798042435863]
[[0.016670704, 1.2269112, 0.12973116, -0.7890385, -0.01890005, -0.029013569, 0.0, 0.0], [0, 0, 1], -14.10995617877063]
[[0.018014144, 1.208559, 0.13735053, -0.81569093, -0.021876229, -0.059529103, 0.0, 0.0], [0, 0, 1], -15.358624286670674]
[[0.019437695, 1.1895967, 0.14740178, -0.84286034, -0.026867604, -0.09983654, 0.0, 0.0], [0, 0, 1], -16.841800715646027]
[[0.020939063, 1.1700368, 0.15715566, -0.869467, -0.033808082, -0.13882202, 0.0, 0.0], [0, 0, 1], -18.40307192495501]
[[0.0225173, 1.1498622, 0.16680075, -0.896875, -0.04268415, -0.1775377, 0.0, 0.0], [0, 0, 1], -20.176340006540865]
[[0.024164295, 1.1290898, 0.17538747, -0.9235494, -0.053272303, -0.21178229, 0.0, 0.0], [0, 0, 0], -21.971884471347376]
[[0.025811577, 1.107719, 0.1754175, -0.95022756, -0.063858494, -0.21174276, 0.0, 0.0], [0, 0, 0], -23.520432095096933]
[[0.02745924, 1.0857496, 0.17544709, -0.97690594, -0.07444338, -0.21171646, 0.0, 0.0], [0, 0, 0], -25.011848822038043]
[[0.02910738, 1.0631816, 0.17547639, -1.0035845, -0.085026674, -0.21168491, 0.0, 0.0], [0, 0, 0], -26.44593855800704]
[[0.030755807, 1.0400152, 0.1755055, -1.0302637, -0.095608324, -0.21165197, 0.0, 0.0], [0, 0, 0], -27.8226301477799]
[[0.03240471, 1.0162499, 0.17553432, -1.056943, -0.10618835, -0.2116194, 0.0, 0.0], [0, 0, 0], -29.141750470356353]
[[0.034053992, 0.9918862, 0.17556281, -1.0836227, -0.11676678, -0.21158731, 0.0, 0.0], [0, 0, 0], -30.403258307114154]
[[0.035703756, 0.9669238, 0.17559102, -1.1103028, -0.12734361, -0.21155515, 0.0, 0.0], [0, 0, 0], -31.607074632760597]
[[0.037351895, 0.9413415, 0.17543626, -1.1379292, -0.13791981, -0.21152401, 0.0, 0.0], [0, 0, 0], -32.84181487956968]
[[0.039000224, 0.91516083, 0.17543438, -1.164605, -0.14849594, -0.2115223, 0.0, 0.0], [0, 0, 0], -33.92746762268334]
[[0.04064865, 0.88838166, 0.17543237, -1.191281, -0.15907194, -0.21152046, 0.0, 0.0], [0, 0, 0], -34.95549100741758]
[[0.042297266, 0.861004, 0.17543021, -1.2179569, -0.16964789, -0.21151896, 0.0, 0.0], [0, 1, 0], -35.925912067197686]
[[0.04387331, 0.8330522, 0.16628127, -1.2433114, -0.1783339, -0.17372042, 0.0, 0.0], [0, 1, 0], -36.42647565508989]
[[0.045358468, 0.80453753, 0.1547832, -1.2680854, -0.18462656, -0.1258538, 0.0, 0.0], [0, 1, 0], -36.55812999167466]
[[0.046758078, 0.7754542, 0.14400934, -1.2931005, -0.18868354, -0.081139676, 0.0, 0.0], [0, 1, 0], -36.45836582105227]
[[0.048097037, 0.74579144, 0.13635872, -1.3186654, -0.1911574, -0.049477488, 0.0, 0.0], [0, 1, 0], -36.24377468733107]
[[0.04937134, 0.7155592, 0.12816991, -1.3437552, -0.19190782, -0.015008156, 0.0, 0.0], [0, 1, 0], -35.756481038536776]
[[0.050555516, 0.68476194, 0.11680217, -1.3685557, -0.19028883, 0.032380052, 0.0, 0.0], [0, 1, 0], -34.92882136249867]
