[[-0.008119488, 1.4154731, -0.41064388, 0.08832264, 0.009313368, 0.09206126, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.41247112, 0.5641449, 0.76146066, -1.3788792, -1.5531223, -0.30266815, 0.0, 0.0], [0, 1, 0], -174.32040608471718]
[[0.42008343, 0.5328473, 0.76137775, -1.3997453, -1.5660666, -0.25888616, 0.0, 0.0], [0, 1, 0], -175.43814575951797]
[[0.4276924, 0.5010741, 0.7608981, -1.418995, -1.5762116, -0.20289835, 0.0, 0.0], [0, 1, 0], -176.17945825541486]
[[0.43530178, 0.46878877, 0.7608522, -1.4404207, -1.5843788, -0.1633459, 0.0, 0.0], [0, 1, 0], -177.00974409084455]
[[0.4429081, 0.4360026, 0.7605349, -1.4611676, -1.5903133, -0.11869053, 0.0, 0.0], [0, 1, 0], -177.63346414308253]
[[0.4505105, 0.4027131, 0.7601649, -1.4820769, -1.5940772, -0.07527853, 0.0, 0.0], [0, 1, 0], -178.1568241335815]
[[0.4581173, 0.36896062, 0.76065695, -1.5005679, -1.5947547, -0.01354824, 0.0, 0.0], [0, 1, 0], -178.3196703282234]
[[0.46572703, 0.33471265, 0.76101655, -1.521, -1.5930786, 0.033522733, 0.0, 0.0], [0, 1, 0], -178.553837509047]
[[0.4733363, 0.2999699, 0.76101464, -1.5413883, -1.5890338, 0.080894396, 0.0, 0.0], [0, 1, 0], -178.69055243182012]
[[0.48094988, 0.26475492, 0.7614497, -1.5604411, -1.5821149, 0.13837804, 0.0, 0.0], [0, 1, 0], -178.6205108010663]
[[0.48856336, 0.22902375, 0.76140964, -1.5821031, -1.5733078, 0.17614327, 0.0, 0.0], [0, 1, 0], -178.7747246490691]
[[0.49618474, 0.19282945, 0.7620996, -1.6006051, -1.5614194, 0.23776837, 0.0, 0.0], [0, 1, 0], -178.59026664876478]
[[0.5038091, 0.15615343, 0.762203, -1.6202229, -1.5468715, 0.2909568, 0.0, 0.0], [0, 1, 0], -178.4548212150888]
[[0.51143867, 0.11896285, 0.76243985, -1.6417981, -1.5304043, 0.32934317, 0.0, 0.0], [0, 1, 0], -178.56651216850577]
[[0.51907146, 0.08127338, 0.76236045, -1.662447, -1.5116678, 0.3747294, 0.0, 0.0], [0, 1, 0], -178.6247709599463]
[[0.52670366, 0.043111905, 0.7617105, -1.6815071, -1.4900589, 0.43217987, 0.0, 0.0], [0, 1, 0], -178.50823514717365]
[[0.5343319, 0.004453406, 0.76061505, -1.7020682, -1.4661365, 0.47844872, 0.0, 0.0], [0, 1, 0], -178.56464274451892]
[[0.5419609, -0.034677196, 0.75974005, -1.7211751, -1.4393594, 0.5355407, 0.0, 0.0], [0, 1, 0], -178.49951105580243]
[[0.5495798, -0.07427136, 0.7575272, -1.7397954, -1.4095155, 0.5968806, 1.0, 0.0], [0, 1, 0], -168.31226812952323]
[[0.5612416, -0.09378675, 1.1528136, -1.0449598, -1.606489, -3.603733, 1.0, 0.0], [0, 1, 0], -155.32144134200422]
[[0.5730197, -0.114853114, 1.1469111, -1.0632082, -1.7849747, -3.5391011, 1.0, 0.0], [0, 1, 0], -175.53731971197269]
[[0.5851011, -0.13645105, 1.1450813, -1.0817802, -1.961175, -3.4759908, 1.0, 0.0], [0, 1, 0], -195.96122505802225]
---
[[-0.014064503, 1.3998348, -0.71600485, -0.25950038, 0.017632848, 0.19029903, 0.0, 0.0], [0, 1, 0], 0.0]
[[-0.021196652, 1.3934004, -0.72455496, -0.28613833, 0.028849412, 0.22435217, 0.0, 0.0], [0, 1, 0], -2.260229549358398]
[[-0.028409194, 1.386361, -0.7346302, -0.3131742, 0.042081013, 0.2646566, 0.0, 0.0], [0, 1, 0], -4.881384505091657]
[[-0.035711385, 1.3787222, -0.7458599, -0.34001526, 0.057554655, 0.30950135, 0.0, 0.0], [0, 1, 0], -7.822720487069343]
[[-0.043107986, 1.3704872, -0.7576366, -0.36679113, 0.07537568, 0.35645372, 0.0, 0.0], [0, 1, 0], -11.037641863461483]
[[-0.050587557, 1.3616445, -0.7680199, -0.3941416, 0.095277466, 0.39807254, 0.0, 0.0], [0, 0, 0], -14.349453594271118]
[[-0.05806818, 1.3522073, -0.768076, -0.42083916, 0.115175255, 0.3979923, 0.0, 0.0], [0, 0, 0], -16.682281356183374]
[[-0.06554975, 1.342175, -0.76813036, -0.44753796, 0.13506983, 0.39792857, 0.0, 0.0], [0, 0, 0], -19.022306619481405]
[[-0.07303257, 1.3315481, -0.76818377, -0.47423762, 0.15496086, 0.3978569, 0.0, 0.0], [0, 0, 0], -21.367026294568255]
[[-0.080516435, 1.3203262, -0.7682358, -0.5009386, 0.17484827, 0.39778474, 0.0, 0.0], [0, 0, 0], -23.7138521779521]
[[-0.088001534, 1.3085095, -0.7682866, -0.5276406, 0.1947321, 0.39771292, 0.0, 0.0], [0, 0, 0], -26.060372763041435]
[[-0.09548807, 1.2960979, -0.7683361, -0.55434334, 0.21461233, 0.39764115, 0.0, 0.0], [0, 0, 0], -28.40422016937932]
[[-0.102975845, 1.2830913, -0.7683841, -0.5810471, 0.23448901, 0.3975698, 0.0, 0.0], [0, 0, 0], -30.74311778455725]
[[-0.11046515, 1.2694895, -0.76843077, -0.6077519, 0.25436217, 0.39749867, 0.0, 0.0], [0, 0, 0], -33.07493801124101]
[[-0.11795597, 1.2552925, -0.768476, -0.63445765, 0.27423176, 0.39742774, 0.0, 0.0], [0, 0, 0], -35.39763087759035]
[[-0.12544823, 1.2405007, -0.76851976, -0.66116434, 0.29409784, 0.39735705, 0.0, 0.0], [0, 0, 0], -37.709314076467386]
[[-0.1329422, 1.2251134, -0.768562, -0.687872, 0.31396037, 0.39728656, 0.0, 0.0], [0, 0, 0], -40.00815972098169]
[[-0.1404378, 1.209131, -0.76860267, -0.7145805, 0.33381942, 0.39721626, 0.0, 0.0], [0, 0, 0], -42.29253366718441]
[[-0.1479351, 1.1925532, -0.7686417, -0.74128985, 0.35367498, 0.39714628, 0.0, 0.0], [0, 0, 0], -44.56089679095319]
[[-0.15543413, 1.17538, -0.76867914, -0.768, 0.37352702, 0.39707643, 0.0, 0.0], [0, 0, 0], -46.811854421522206]
[[-0.16293506, 1.1576114, -0.7687148, -0.794711, 0.3933756, 0.39700675, 0.0, 0.0], [0, 0, 0], -49.04414117147129]
[[-0.17043781, 1.1392473, -0.7687489, -0.82142276, 0.4132207, 0.39693743, 0.0, 0.0], [0, 0, 0], -51.25667846934109]
[[-0.17794256, 1.1202877, -0.7687811, -0.8481353, 0.43306234, 0.39686832, 0.0, 0.0], [0, 0, 0], -53.4484717286198]
[[-0.18544932, 1.1007321, -0.7688116, -0.87484854, 0.45290053, 0.39679933, 0.0, 0.0], [0, 0, 0], -55.61869146494282]
[[-0.19295159, 1.080562, -0.7682111, -0.90241945, 0.47273728, 0.39673433, 0.0, 0.0], [0, 0, 0], -57.78935692532334]
[[-0.20045534, 1.0597966, -0.768189, -0.9291156, 0.49257347, 0.39672357, 0.0, 0.0], [0, 0, 0], -59.91012852588445]
[[-0.2079608, 1.0384357, -0.76816595, -0.95581144, 0.5124091, 0.39671293, 0.0, 0.0], [0, 0, 0], -62.008173858421024]
[[-0.21546793, 1.0164794, -0.7681421, -0.98250693, 0.5322442, 0.3967021, 0.0, 0.0], [0, 0, 0], -64.08334019734414]
[[-0.22297683, 0.99392754, -0.76811737, -1.0092021, 0.5520788, 0.39669132, 0.0, 0.0], [0, 0, 0], -66.13566123384734]
[[-0.23048763, 0.9707803, -0.7680918, -1.035897, 0.5719128, 0.39668095, 0.0, 0.0], [0, 0, 0], -68.16540263931776]
[[-0.23800024, 0.9470375, -0.76806533, -1.0625916, 0.5917464, 0.39667085, 0.0, 0.0], [0, 0, 0], -70.17302488470116]
[[-0.24551487, 0.9226989, -0.7680381, -1.0892856, 0.6115794, 0.39666063, 0.0, 0.0], [0, 0, 0], -72.15919682319819]
[[-0.2530315, 0.89776486, -0.76801, -1.1159794, 0.6314119, 0.39665002, 0.0, 0.0], [0, 0, 0], -74.12493699301083]
[[-0.2605502, 0.87223476, -0.7679812, -1.142673, 0.65124387, 0.39663938, 0.0, 0.0], [0, 0, 0], -76.07150483500018]
[[-0.26807103, 0.8461091, -0.76795155, -1.1693661, 0.67107534, 0.39662915, 0.0, 0.0], [0, 0, 0], -78.00051919985188]
[[-0.2755941, 0.81938714, -0.76792115, -1.1960586, 0.6909063, 0.39661843, 0.0, 0.0], [0, 0, 0], -79.91392708950272]
[[-0.28311935, 0.7920694, -0.7678899, -1.2227509, 0.7107367, 0.39660764, 0.0, 0.0], [0, 0, 0], -81.8142040342295]
[[-0.29064685, 0.7641555, -0.767858, -1.2494428, 0.73056656, 0.39659694, 0.0, 0.0], [0, 0, 0], -83.70427774602089]
[[-0.2981767, 0.7356454, -0.76782537, -1.2761343, 0.7503959, 0.39658618, 0.0, 0.0], [0, 0, 0], -85.5876218803285]
[[-0.30570894, 0.7065391, -0.76779187, -1.3028252, 0.7702247, 0.39657542, 0.0, 0.0], [0, 0, 0], -87.46840939705746]
[[-0.31324357, 0.67683667, -0.7677578, -1.3295157, 0.79005295, 0.39656475, 0.0, 0.0], [0, 0, 0], -89.35163053009413]
[[-0.3207807, 0.64653784, -0.76772296, -1.3562056, 0.8098806, 0.39655387, 0.0, 0.0], [0, 0, 0], -91.24309762382214]
[[-0.3283204, 0.6156425, -0.7676874, -1.3828952, 0.82970774, 0.39654312, 0.0, 0.0], [0, 0, 0], -93.14976606770077]
[[-0.33586264, 0.584151, -0.76765114, -1.4095844, 0.84953433, 0.39653236, 0.0, 0.0], [0, 0, 0], -95.07982370741112]
[[-0.34340748, 0.552063, -0.76761425, -1.436273, 0.8693604, 0.39652163, 0.0, 0.0], [0, 0, 0], -97.04286813201244]
[[-0.35095507, 0.51937824, -0.7675768, -1.4629611, 0.8891859, 0.3965109, 0.0, 0.0], [0, 0, 0], -99.0502427999601]
[[-0.35850534, 0.48609683, -0.76753867, -1.4896488, 0.9090109, 0.39650017, 0.0, 0.0], [0, 0, 0], -101.11525787277313]
[[-0.3660583, 0.45221853, -0.76749986, -1.516336, 0.9288354, 0.39648956, 0.0, 0.0], [0, 0, 0], -103.25343363771216]
[[-0.373614, 0.41774333, -0.7674605, -1.5430225, 0.94865936, 0.39647883, 0.0, 0.0], [0, 0, 0], -105.48290046003481]
[[-0.38117266, 0.3826712, -0.76742065, -1.5697086, 0.9684828, 0.39646822, 0.0, 0.0], [0, 0, 0], -107.82458456824051]
[[-0.38873416, 0.34700197, -0.76738024, -1.5963942, 0.9883057, 0.39645746, 0.0, 0.0], [0, 0, 0], -110.30238891730656]
[[-0.39629856, 0.31073564, -0.7673391, -1.6230792, 1.008128, 0.39644673, 0.0, 0.0], [0, 0, 0], -112.9432487794326]
[[-0.4038659, 0.27387208, -0.76729757, -1.6497636, 1.0279498, 0.39643604, 0.0, 0.0], [0, 0, 0], -115.77693416617197]
[[-0.41143626, 0.2364112, -0.7672554, -1.6764474, 1.0477711, 0.39642522, 0.0, 0.0], [0, 0, 0], -118.83544485883428]
[[-0.4190097, 0.198353, -0.7672128, -1.7031308, 1.0675918, 0.39641446, 0.0, 1.0], [0, 0, 0], -112.15199782370334]
[[-0.42393214, 0.1704634, -0.5894455, -1.4132679, 1.3131253, 4.693862, 0.0, 1.0], [0, 0, 0], -102.36927199748598]
---
[[0.011888599, 1.4296, 0.6012522, 0.4022166, -0.013619879, -0.13478787, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.017833233, 1.4380525, 0.6012732, 0.37559482, -0.02035487, -0.13471238, 0.0, 0.0], [0, 0, 0], -0.08096359393266539]
[[0.023778057, 1.4459058, 0.6012931, 0.3489213, -0.027088962, -0.13469473, 0.0, 0.0], [0, 0, 0], -0.17357567636759086]
[[0.029723072, 1.4531593, 0.60131276, 0.32224903, -0.033822007, -0.13467333, 0.0, 0.0], [0, 0, 0], -0.28514523969499805]
[[0.035668276, 1.4598136, 0.6013326, 0.29557744, -0.040553976, -0.13465168, 0.0, 0.0], [0, 0, 0], -0.4201344330734287]
[[0.04161377, 1.4658685, 0.60135233, 0.26890585, -0.047284875, -0.13463056, 0.0, 0.0], [0, 0, 0], -0.5829351303021042]
[[0.04755945, 1.471324, 0.60137194, 0.24223407, -0.0540147, -0.13460901, 0.0, 0.0], [0, 0, 0], -0.7780429952782129]
[[0.053505324, 1.47618, 0.6013915, 0.21556212, -0.06074346, -0.13458773, 0.0, 0.0], [0, 0, 0], -1.0098281638007336]
[[0.05945158, 1.4804364, 0.601411, 0.18889003, -0.06747117, -0.13456652, 0.0, 0.0], [0, 0, 0], -1.2825525372910533]
[[0.06539802, 1.4840937, 0.6014303, 0.16221775, -0.07419783, -0.1345453, 0.0, 0.0], [0, 0, 0], -1.6002774801009139]
[[0.071344756, 1.4871513, 0.60144955, 0.13554531, -0.08092342, -0.13452418, 0.0, 0.0], [0, 0, 0], -1.9667095700944799]
[[0.07729168, 1.4896095, 0.6014687, 0.10887266, -0.08764798, -0.13450311, 0.0, 0.0], [0, 0, 0], -2.385231352568155]
[[0.083238885, 1.4914683, 0.60148776, 0.08219984, -0.094371475, -0.13448213, 0.0, 0.0], [0, 0, 0], -2.858733183929047]
[[0.08918629, 1.4927278, 0.6015066, 0.055526815, -0.10109393, -0.13446121, 0.0, 0.0], [0, 0, 0], -3.3895774630121878]
[[0.095133975, 1.4933876, 0.6015254, 0.028853614, -0.10781535, -0.13444038, 0.0, 0.0], [0, 0, 0], -3.9795179321804994]
[[0.10108185, 1.493448, 0.601544, 0.002180238, -0.11453571, -0.13441962, 0.0, 0.0], [0, 0, 0], -4.629665338086966]
[[0.107029915, 1.4929088, 0.6015626, -0.024493277, -0.12125503, -0.13439894, 0.0, 0.0], [0, 0, 0], -5.340469674129139]
[[0.112978265, 1.49177, 0.60158104, -0.051166933, -0.12797333, -0.13437834, 0.0, 0.0], [0, 0, 0], -6.111656584722198]
[[0.11892681, 1.490032, 0.60159934, -0.077840686, -0.13469061, -0.13435788, 0.0, 0.0], [0, 0, 0], -6.942344528911491]
[[0.12487574, 1.4876941, 0.60161746, -0.1045146, -0.1414069, -0.13433743, 0.0, 0.0], [0, 0, 0], -7.830921210820378]
[[0.13082485, 1.4847571, 0.6016355, -0.13118868, -0.14812213, -0.13431707, 0.0, 0.0], [0, 0, 0], -8.775221981386096]
[[0.13677426, 1.4812204, 0.6016534, -0.15786284, -0.15483637, -0.13429679, 0.0, 0.0], [0, 0, 0], -9.772510845815816]
[[0.14272384, 1.4770842, 0.6016711, -0.18453714, -0.1615496, -0.1342766, 0.0, 0.0], [0, 0, 0], -10.819589894556458]
[[0.14867382, 1.4723485, 0.60168874, -0.2112116, -0.16826183, -0.13425648, 0.0, 0.0], [0, 0, 0], -11.912880498275541]
[[0.15461627, 1.4670045, 0.6013493, -0.23832898, -0.17537564, -0.14227974, 0.0, 0.0], [0, 0, 0], -13.070896013233238]
[[0.16056404, 1.4610491, 0.6014676, -0.26549596, -0.18208715, -0.13423054, 0.0, 0.0], [0, 0, 0], -14.273878841149156]
[[0.16651182, 1.454494, 0.60146666, -0.29216635, -0.18879867, -0.13422999, 0.0, 0.0], [0, 0, 0], -15.481375137385385]
[[0.17245969, 1.4473395, 0.6014656, -0.31883675, -0.19551015, -0.13422967, 0.0, 0.0], [0, 0, 0], -16.718433638007326]
[[0.17840767, 1.4395858, 0.6014645, -0.34550714, -0.20222162, -0.13422926, 0.0, 0.0], [0, 0, 0], -17.980715603680437]
[[0.18435583, 1.4312327, 0.6014634, -0.37217757, -0.20893306, -0.13422921, 0.0, 0.0], [0, 0, 0], -19.26391276452466]
[[0.190304, 1.4222802, 0.60146224, -0.39884797, -0.21564448, -0.13422862, 0.0, 0.0], [0, 0, 0], -20.56378234158882]
[[0.19625226, 1.4127282, 0.60146105, -0.42551836, -0.22235589, -0.13422787, 0.0, 0.0], [0, 0, 0], -21.87625344599695]
[[0.2022006, 1.4025769, 0.60145986, -0.45218876, -0.22906724, -0.13422692, 0.0, 0.0], [0, 0, 0], -23.197390585735377]
[[0.20814905, 1.391826, 0.60145867, -0.4788591, -0.23577856, -0.13422649, 0.0, 0.0], [0, 0, 0], -24.523436675934562]
[[0.2140975, 1.3804758, 0.60145736, -0.50552946, -0.24248986, -0.13422605, 0.0, 0.0], [0, 0, 0], -25.85086276793521]
[[0.22004613, 1.368526, 0.60145605, -0.5321998, -0.24920116, -0.13422564, 0.0, 0.0], [0, 0, 0], -27.17632346234987]
[[0.22599487, 1.3559768, 0.6014546, -0.5588702, -0.25591242, -0.13422517, 0.0, 0.0], [0, 0, 0], -28.496703114950066]
[[0.2319437, 1.3428283, 0.6014532, -0.5855406, -0.26262367, -0.13422479, 0.0, 0.0], [0, 0, 0], -29.809111030591083]
[[0.23789263, 1.3290803, 0.60145175, -0.6122109, -0.26933488, -0.1342244, 0.0, 0.0], [0, 0, 0], -31.11085279397227]
[[0.24384165, 1.314733, 0.60145026, -0.63888127, -0.27604607, -0.13422398, 0.0, 0.0], [0, 0, 0], -32.39945751303341]
[[0.24979076, 1.2997863, 0.6014487, -0.6655515, -0.28275725, -0.13422352, 0.0, 0.0], [0, 0, 0], -33.67266199047731]
[[0.25574, 1.2842401, 0.60144717, -0.6922218, -0.2894684, -0.1342231, 0.0, 0.0], [0, 0, 0], -34.928402459177846]
[[0.26168928, 1.2680945, 0.60144556, -0.7188921, -0.29617953, -0.13422266, 0.0, 0.0], [0, 0, 0], -36.16483044791994]
[[0.26763877, 1.2513493, 0.6014439, -0.7455624, -0.30289066, -0.13422239, 0.0, 0.0], [0, 0, 0], -37.3802740415328]
[[0.27358836, 1.2340049, 0.6014423, -0.77223265, -0.30960175, -0.13422194, 0.0, 0.0], [0, 0, 0], -38.57327954695569]
[[0.27953815, 1.2160609, 0.60144055, -0.79890287, -0.31631282, -0.13422151, 0.0, 0.0], [0, 0, 0], -39.74255328254509]
[[0.28548795, 1.1975176, 0.6014388, -0.8255731, -0.3230239, -0.13422108, 0.0, 0.0], [0, 0, 0], -40.88698633557192]
[[0.29143792, 1.1783748, 0.601437, -0.85224336, -0.32973492, -0.13422063, 0.0, 0.0], [0, 0, 0], -42.00564940897755]
[[0.297388, 1.1586328, 0.6014351, -0.87891364, -0.33644593, -0.13422021, 0.0, 0.0], [0, 0, 0], -43.09781308262728]
[[0.30333823, 1.138291, 0.6014333, -0.9055838, -0.3431569, -0.1342198, 0.0, 0.0], [0, 0, 0], -44.162862386796405]
[[0.30928868, 1.1173499, 0.60143137, -0.9322541, -0.34986788, -0.13421938, 0.0, 0.0], [0, 0, 0], -45.20044111902149]
[[0.31523913, 1.0958095, 0.60142946, -0.9589243, -0.35657883, -0.13421896, 0.0, 0.0], [0, 0, 0], -46.210319481652334]
[[0.3211898, 1.0736694, 0.60142744, -0.9855945, -0.36328974, -0.13421851, 0.0, 0.0], [0, 0, 0], -47.19246179157443]
[[0.3271405, 1.05093, 0.60142547, -1.0122647, -0.37000066, -0.13421826, 0.0, 0.0], [0, 0, 0], -48.14705909922833]
[[0.33309144, 1.0275913, 0.60142344, -1.038935, -0.37671155, -0.13421786, 0.0, 0.0], [0, 0, 0], -49.07448374252124]
[[0.33904257, 1.003653, 0.6014214, -1.065605, -0.38342243, -0.13421755, 0.0, 0.0], [0, 0, 0], -49.975281532802626]
[[0.34499377, 0.9791153, 0.6014193, -1.0922753, -0.39013335, -0.13421819, 0.0, 0.0], [0, 0, 0], -50.85030334523316]
[[0.35094517, 0.95397806, 0.6014172, -1.1189454, -0.39684424, -0.13421777, 0.0, 0.0], [0, 0, 0], -51.700599266713084]
[[0.3568967, 0.92824143, 0.60141504, -1.1456155, -0.4035551, -0.13421732, 0.0, 0.0], [0, 0, 0], -52.52753927484656]
[[0.36284846, 0.9019053, 0.60141283, -1.1722856, -0.41026595, -0.1342169, 0.0, 0.0], [0, 0, 0], -53.33274487815248]
[[0.36880025, 0.8749699, 0.60141057, -1.1989558, -0.41697678, -0.1342165, 0.0, 0.0], [0, 0, 0], -54.1182446433541]
[[0.37475222, 0.847435, 0.6014083, -1.2256259, -0.42368758, -0.13421607, 0.0, 0.0], [0, 0, 0], -54.88636290410659]
[[0.3807044, 0.8193006, 0.601406, -1.252296, -0.43039834, -0.13421562, 0.0, 0.0], [0, 0, 0], -55.63991146592997]
[[0.38665676, 0.7905666, 0.6014036, -1.2789661, -0.4371091, -0.13421555, 0.0, 0.0], [0, 0, 0], -56.38217503627135]
[[0.3926092, 0.76123327, 0.6014012, -1.305636, -0.44381988, -0.13421562, 0.0, 0.0], [0, 0, 0], -57.11700801762288]
[[0.39856195, 0.73130053, 0.6013988, -1.3323061, -0.45053065, -0.13421524, 0.0, 0.0], [0, 0, 0], -57.84889516322335]
[[0.4045148, 0.70076823, 0.6013964, -1.3589762, -0.45724142, -0.13421538, 0.0, 0.0], [0, 0, 0], -58.583026431628525]
[[0.4104678, 0.6696366, 0.6013939, -1.3856462, -0.46395215, -0.13421497, 0.0, 0.0], [0, 0, 0], -59.32545272322278]
[[0.41642103, 0.6379054, 0.6013914, -1.4123162, -0.4706629, -0.13421455, 0.0, 0.0], [0, 0, 0], -60.08320686731889]
[[0.42237443, 0.6055748, 0.6013888, -1.4389862, -0.4773736, -0.13421421, 0.0, 0.0], [0, 0, 0], -60.86440097739239]
[[0.42832804, 0.57264465, 0.6013862, -1.4656563, -0.48408428, -0.13421378, 0.0, 0.0], [0, 0, 0], -61.678463941834366]
[[0.43428183, 0.5391151, 0.60138357, -1.4923264, -0.49079493, -0.134213, 0.0, 0.0], [0, 0, 0], -62.5362610818039]
[[0.4402357, 0.5049859, 0.60138094, -1.5189964, -0.49750555, -0.13421254, 0.0, 0.0], [0, 0, 0], -63.45027839540222]
[[0.44618988, 0.4702574, 0.6013783, -1.5456663, -0.50421613, -0.13421214, 0.0, 0.0], [0, 0, 0], -64.43493600735496]
[[0.45214424, 0.43492937, 0.6013756, -1.5723363, -0.5109267, -0.1342117, 0.0, 0.0], [0, 0, 0], -65.50660553891669]
[[0.4580988, 0.39900178, 0.60137284, -1.5990063, -0.5176373, -0.13421154, 0.0, 0.0], [0, 0, 0], -66.68390485838864]
[[0.46405354, 0.3624748, 0.60137004, -1.625676, -0.52434784, -0.13421103, 0.0, 0.0], [0, 0, 0], -67.9877207679977]
[[0.47000846, 0.32534832, 0.60136724, -1.652346, -0.5310584, -0.13421063, 0.0, 0.0], [0, 0, 0], -69.44123440596252]
[[0.47596368, 0.2876223, 0.6013644, -1.6790159, -0.5377689, -0.13421018, 0.0, 0.0], [0, 0, 0], -71.06967545067624]
[[0.481919, 0.24929681, 0.60136145, -1.7056857, -0.5444794, -0.13421002, 0.0, 0.0], [0, 0, 0], -72.89995496572732]
[[0.4878745, 0.21037188, 0.60135853, -1.7323556, -0.5511899, -0.1342099, 0.0, 0.0], [0, 0, 0], -74.959962929016]
[[0.4938303, 0.17084743, 0.60135555, -1.7590256, -0.55790037, -0.13420951, 0.0, 0.0], [0, 0, 0], -77.27752846920168]
[[0.4997863, 0.13072343, 0.6013526, -1.7856954, -0.56461084, -0.1342091, 0.0, 0.0], [0, 0, 0], -79.87910424895341]
[[0.50574243, 0.089999996, 0.60134953, -1.8123653, -0.57132125, -0.13420878, 0.0, 0.0], [0, 0, 0], -82.78833620489411]
[[0.51169884, 0.048677098, 0.60134655, -1.8390352, -0.57803166, -0.13420835, 0.0, 0.0], [0, 0, 0], -86.02446972411582]
[[0.5176555, 0.0067546703, 0.6013435, -1.865705, -0.58474207, -0.13420795, 0.0, 0.0], [0, 0, 0], -89.60113770295737]
[[0.5236123, -0.035767213, 0.60134035, -1.8923748, -0.5914525, -0.134208, 1.0, 0.0], [0, 0, 0], -83.525451674414]
---
[[0.009433555, 1.3896017, 0.477091, -0.48657942, -0.010806172, -0.106959485, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.0141505245, 1.378054, 0.47710782, -0.51328295, -0.016150298, -0.106892444, 0.0, 0.0], [0, 0, 0], -1.3165202035227992]
[[0.01886778, 1.3659065, 0.4771235, -0.53995806, -0.02149372, -0.106878385, 0.0, 0.0], [0, 0, 0], -2.6196034010140465]
[[0.023585225, 1.3531593, 0.47713917, -0.56662947, -0.026836311, -0.10686157, 0.0, 0.0], [0, 0, 0], -3.9073922721161694]
[[0.02830267, 1.3398125, 0.4771549, -0.5932996, -0.03217802, -0.10684429, 0.0, 0.0], [0, 0, 0], -5.176656817637934]
[[0.0330204, 1.3258659, 0.47717062, -0.61997, -0.037518907, -0.106827475, 0.0, 0.0], [0, 0, 0], -6.424421483509406]
[[0.03773842, 1.3113197, 0.47718626, -0.6466405, -0.042858966, -0.10681099, 0.0, 0.0], [0, 0, 0], -7.647904642601077]
[[0.042456437, 1.2961738, 0.4772018, -0.6733111, -0.0481982, -0.10679455, 0.0, 0.0], [0, 0, 0], -8.844566124933408]
[[0.04717474, 1.2804284, 0.4772173, -0.6999818, -0.053536598, -0.10677769, 0.0, 0.0], [0, 0, 0], -10.01210487699143]
[[0.051893137, 1.2640831, 0.47723275, -0.72665274, -0.058874175, -0.10676126, 0.0, 0.0], [0, 0, 0], -11.148460299801712]
[[0.056611728, 1.2471384, 0.47724804, -0.7533237, -0.064210914, -0.106744766, 0.0, 0.0], [0, 0, 0], -12.25174578652269]
[[0.06133051, 1.2295939, 0.4772634, -0.77999485, -0.069546856, -0.10672842, 0.0, 0.0], [0, 0, 0], -13.320303609799964]
[[0.06604948, 1.2114495, 0.47727856, -0.806666, -0.07488196, -0.10671177, 0.0, 0.0], [0, 0, 0], -14.35257601332114]
[[0.07076864, 1.1927056, 0.47729373, -0.83333737, -0.080216244, -0.10669549, 0.0, 0.0], [0, 0, 0], -15.34726646611253]
[[0.0754879, 1.1733621, 0.47730875, -0.8600088, -0.08554974, -0.10667958, 0.0, 0.0], [0, 0, 0], -16.30314170548138]
[[0.080207445, 1.153419, 0.4773237, -0.88668036, -0.09088244, -0.10666343, 0.0, 0.0], [0, 0, 0], -17.219150136882917]
[[0.08492718, 1.1328762, 0.47733864, -0.913352, -0.09621434, -0.10664727, 0.0, 0.0], [0, 0, 0], -18.094341288931332]
[[0.0896471, 1.1117336, 0.47735348, -0.9400238, -0.101545416, -0.106631145, 0.0, 0.0], [0, 0, 0], -18.927901466015157]
[[0.094367124, 1.0899913, 0.4773682, -0.96669567, -0.106875695, -0.10661487, 0.0, 0.0], [0, 0, 0], -19.71912802193893]
[[0.09908743, 1.0676495, 0.47738284, -0.99336773, -0.112205155, -0.10659884, 0.0, 0.0], [0, 0, 0], -20.46744666180868]
[[0.10380783, 1.044708, 0.47739738, -1.0200398, -0.117533825, -0.1065828, 0.0, 0.0], [0, 0, 0], -21.172373390772265]
[[0.10852842, 1.0211664, 0.47741184, -1.0467122, -0.12286178, -0.10656862, 0.0, 0.0], [0, 0, 0], -21.833536375737538]
[[0.1132493, 0.99702543, 0.4774262, -1.0733845, -0.12818901, -0.10655399, 0.0, 0.0], [0, 0, 0], -22.450716013202793]
[[0.11797027, 0.97228473, 0.47744045, -1.100057, -0.13351555, -0.10654026, 0.0, 0.0], [0, 0, 0], -23.02376903921163]
[[0.12268944, 0.9469231, 0.47726163, -1.1276745, -0.13884196, -0.10652765, 0.0, 0.0], [0, 0, 0], -23.630082221901375]
[[0.1274086, 0.92096174, 0.47726113, -1.1543435, -0.14416835, -0.106527425, 0.0, 0.0], [0, 0, 0], -24.11250593805417]
[[0.13212785, 0.89440084, 0.47726065, -1.1810126, -0.1494947, -0.106527224, 0.0, 0.0], [0, 0, 0], -24.551229535644637]
[[0.13684702, 0.86724013, 0.47726017, -1.2076817, -0.15482104, -0.10652689, 0.0, 0.0], [0, 0, 0], -24.94663708215643]
